Artikelname,BildURL,data_id,data_productid,data_index,title_attribute,ref,unit_title,unit_value,unit_label,tags,volume_raw,volume_liters
"Bushmills Orginal Irish Whiskey (0,7l)",https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_240825-1152_fJpSanJ6W7auCqagA-small.jpeg,HnwMvzKZ6E9ewr5GT,HnwMvzKZ6E9ewr5GT,740,"Bushmills Orginal Irish Whiskey    (0,7l)",26222,Fl,fl,Fl,,"0,7l",0.7
Bushmills Original 1608 (0.7l),https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_230429-0846_bFHv2CsBKmxYhgjY3-small.jpg,5HY44XPCmz5gxsMcn,5HY44XPCmz5gxsMcn,741,Bushmills Original 1608 (0.7l),26081,Fl,fl,Fl,,0.7l,0.7
Bushmills Red Bush (0.7l),https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_230429-0846_M9wyG2AwQGGycrshJ-small.jpg,5fT5j5onmwTxnAoBu,5fT5j5onmwTxnAoBu,742,Bushmills Red Bush (0.7l),26082,Fl,fl,Fl,,0.7l,0.7
Canadian Club 12years (0.7l),https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_230429-0847_C9occKfXaHLd3MM7w-small.jpg,hGiy22qzMPENC3nk3,hGiy22qzMPENC3nk3,772,Canadian Club 12years (0.7l),26040,Fl,fl,Fl,,0.7l,0.7
Canadian Club 5years (0.7l),https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_230429-0848_xLwFSKb9AgjDpjQuJ-small.png,zMHC94kgLMSXhxpER,zMHC94kgLMSXhxpER,773,Canadian Club 5years (0.7l),26039,Fl,fl,Fl,,0.7l,0.7
Caol Ila 12years Old Islay Scotch (0.7l),https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_230429-0849_tSotXMK7WkRbJ8MDa-small.jpg,o7vzrxEJEanj69c8P,o7vzrxEJEanj69c8P,802,Caol Ila 12years Old Islay Scotch (0.7l),26195,Fl,fl,Fl,,0.7l,0.7
Caol Ila 18years Old Islay Scotch (0.7l),https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_230429-0850_xqy9ZWik3AhA3oZTx-small.jpg,FwiWiP2raYwQ3KWca,FwiWiP2raYwQ3KWca,803,Caol Ila 18years Old Islay Scotch (0.7l),26196,Fl,fl,Fl,,0.7l,0.7
Caol Ila Distillers Edition Islay (0.7l),https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_230429-0851_JpXvBbCsvQXZ3kWvj-small.jpg,Dgh4oQWJPY9Dggudf,Dgh4oQWJPY9Dggudf,804,Caol Ila Distillers Edition Islay (0.7l),26198,Fl,fl,Fl,,0.7l,0.7
Caol Ila Moch Islay Scotch Single (0.7l),https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_230429-0851_3R6rF7W7DrM2JHPxD-small.jpg,3DHSaPLdwReL2TAxT,3DHSaPLdwReL2TAxT,805,Caol Ila Moch Islay Scotch Single (0.7l),26199,Fl,fl,Fl,,0.7l,0.7
Cardhu 12years (0.7l),https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_230311-0936_e8HetbCinu9jfYQnW-small.jpeg,kfDSsAHuDi79ZcymW,kfDSsAHuDi79ZcymW,827,Cardhu 12years (0.7l),26202,Fl,fl,Fl,,0.7l,0.7
Cardhu 18years (0.7l),https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_230311-0936_sWmENvZdDT52P4HuP-small.png,46Y7ZHSsvWnZ3cnF8,46Y7ZHSsvWnZ3cnF8,828,Cardhu 18years (0.7l),26203,Fl,fl,Fl,,0.7l,0.7
Cardhu Gold Reserve (0.7l),https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_230311-0937_dSHWZnQrx8xy4H3eG-small.jpg,zSN7pAcn95YnTchDk,zSN7pAcn95YnTchDk,829,Cardhu Gold Reserve (0.7l),26204,Fl,fl,Fl,,0.7l,0.7
Chivas Regal 12years Standard (0.05l),https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_230429-0852_hHSDCRJdwTRHoijPy-small.jpg,,,,,,,,,,,
Chivas Regal 12years Standard (0.7l),https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_221128-2125_pQBJ63m9WXyDtXuBB-small.jpg,,,,,,,,,,,
Chivas Regal 12years Standard (1l),https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_221205-1347_J2X7XPNcvkTTjnuEj-small.jpg,,,,,,,,,,,
Chivas Regal 18years (0.7l),https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_230304-0800_ZJJQkkTbe6sxsxnP3-small.jpg,,,,,,,,,,,
Chivas Regal 25years (0.7l),https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_230429-0852_gx2TQN43NYMh5SjHK-small.jpg,,,,,,,,,,,
Chivas Regal Royal Salute 21years (0.7l),https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_230429-0856_TbwDLMY2Drw9m3CbZ-small.jpg,,,,,,,,,,,
Chivas Regal Ultis (0.7l),https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_240701-1156_qGjn9EJD8hDDtarnB-small.jpeg,,,,,,,,,,,
Clynelish 14years (0.7l),https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_230201-2125_2iCQQFZcgxjNgyfNC-small.jpg,,,,,,,,,,,
Connemara Original Peated Single (0.7l),https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_230429-0904_RmidyQNjTEjiGmw4s-small.jpg,,,,,,,,,,,
Copper Dog (0.7l),https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_230429-0904_oom8L6hoNfBJGXpxr-small.jpg,,,,,,,,,,,
Cragganmore 12years (0.7l),https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_221205-1916_eCxfrf7KSKBWdHaXy-small.jpg,,,,,,,,,,,
"Cragganmore Single Malt Speyside Distillers Edition 0,7l",https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_230130-0810_qh59iGDQFNK7noDPG-small.png,,,,,,,,,,,
Cutty Sark Blended Scotch (0.7l),https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_230429-0905_qn6e85gWzDq2ZEnLu-small.jpg,,,,,,,,,,,
Dalwhinnie 15years (0.7l),https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_221205-1918_33nRJh4sCzoKNz6uh-small.jpg,,,,,,,,,,,
Dewar's 12years Old Blended Scotch (0.7l),https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_230429-0906_KfAGKqch8uKZGaXRd-small.jpg,,,,,,,,,,,
