Artikelname,BildURL,data_id,data_productid,data_index,title_attribute,ref,unit_title,unit_value,unit_label,tags,volume_raw,volume_liters
Rotkäppchen Sekt trocken (0.75l),https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_230512-0830_QxtM4X96RybAey6pu-small.jpeg,RDxgKYXfLHE9ugxqh,RDxgKYXfLHE9ugxqh,3874,Rotkäppchen Sekt trocken (0.75l),27042,Fl,fl,Fl,,0.75l,0.75
Scavi & Ray - Hugo (0.2l),https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_220815-1000_mYCAiuXF9CFnM9T6u-small.jpg,YTwbaeSqmSnwFjCLt,YTwbaeSqmSnwFjCLt,3946,Scavi & Ray - Hugo (0.2l),28061,Fl,fl,Fl,,0.2l,0.2
Scavi & Ray - Hugo (0.75l),https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_220815-0959_csEkqJHN4XF7p9gvx-small.jpg,j2bmgTzANrxjeBZRn,j2bmgTzANrxjeBZRn,3947,Scavi & Ray - Hugo (0.75l),28060,Fl,fl,Fl,,0.75l,0.75
Scavi & Ray - Ice Prestige (0.75l),https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_220822-0330_Xe27EvWEFwLRxLDzk-small.png,TpAJF6NjvAuXewg8n,TpAJF6NjvAuXewg8n,3948,Scavi & Ray - Ice Prestige (0.75l),28055,Fl,fl,Fl,,0.75l,0.75
Scavi & Ray - Momento d'Oro (0.75l),https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_230512-0833_d4YTXvdaNNY4CT388-small.jpeg,6uqzPXHSyrQdcLCR9,6uqzPXHSyrQdcLCR9,3954,Scavi & Ray - Momento d'Oro (0.75l),28056,Fl,fl,Fl,,0.75l,0.75
"Scavi & Ray - Momento d'Oro Spumante (1,5l)",https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_240104-0853_Ae8j7PzwMcXt26yGw-small.jpeg,q7FgC8SDMNnkLAjJw,q7FgC8SDMNnkLAjJw,3955,"Scavi & Ray - Momento d'Oro Spumante (1,5l)",28127,Fl,fl,Fl,,"1,5l",1.5
Scavi & Ray - Moscato Spumante (0.75l),https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_230512-0833_Qf7yCZnDKrMrRhHSp-small.jpeg,RjJksQ7LrH47zBL8o,RjJksQ7LrH47zBL8o,3957,Scavi & Ray - Moscato Spumante (0.75l),28063,Fl,fl,Fl,,0.75l,0.75
Scavi & Ray - Prosecco Frizzante (0.2l),https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_230512-0834_J5FZk7JkvNwHKvFQQ-small.jpeg,T6ZEHPF8c2qEoW78F,T6ZEHPF8c2qEoW78F,3959,Scavi & Ray - Prosecco Frizzante (0.2l),28049,Fl,fl,Fl,,0.2l,0.2
Scavi & Ray - Prosecco Frizzante (0.75l),https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_220822-0328_pcJWQooqx2erTk2Xg-small.png,o6JXkCcRYQeyzYH8g,o6JXkCcRYQeyzYH8g,3960,Scavi & Ray - Prosecco Frizzante (0.75l),28048,Fl,fl,Fl,,0.75l,0.75
Scavi & Ray - Prosecco Rosé (0.2l),https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_230512-0834_4mK7CCypvkKoXELo8-small.jpeg,RWCTWPjCRGj4qjLsX,RWCTWPjCRGj4qjLsX,3961,Scavi & Ray - Prosecco Rosé (0.2l),28109,Fl,fl,Fl,,0.2l,0.2
Scavi & Ray - Prosecco Rosé (0.75l),https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_220822-0328_Z2RzA7DaKu5rLrr7b-small.jpg,TuiMdkBKpQxYrsBQc,TuiMdkBKpQxYrsBQc,3962,Scavi & Ray - Prosecco Rosé (0.75l),28105,Fl,fl,Fl,,0.75l,0.75
