Artikelname,BildURL,data_id,data_productid,data_index,title_attribute,ref,unit_title,unit_value,unit_label,tags,volume_raw,volume_liters
Bombay Sapphire (0.7l),https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_220822-0350_8EgWhyDyuPXy7u8em-small.jpg,ms5AhCdjHhRcXcFGJ,ms5AhCdjHhRcXcFGJ,620,Bombay Sapphire (0.7l),12012,Fl,fl,Fl,,0.7l,0.7
Bombay Sapphire (1.75l),https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_230425-0653_TEq43Ho4G7pm6wJ3G-small.jpg,Fw2sk5sjDcbErMkcn,Fw2sk5sjDcbErMkcn,621,Bombay Sapphire (1.75l),12014,Fl,fl,Fl,,1.75l,1.75
Bombay Sapphire (1l),https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_220608-1100_7qsKJ7mgq4xCwqETt-small.jpg,vaSLRj2jhTm2RsaNK,vaSLRj2jhTm2RsaNK,622,Bombay Sapphire (1l),12013,Fl,fl,Fl,,1l,1
Bombay Sapphire East (0.7l),https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_230121-0935_5J9wQRgohyCZMBsZn-small.png,EpXctHqNhNtyrHqg4,EpXctHqNhNtyrHqg4,623,Bombay Sapphire East (0.7l),12015,Fl,fl,Fl,,0.7l,0.7
"Bombay Sapphire Tonic Dose (0,33l)",https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_230731-1144_fenNDJLFMSfcdiu2X-small.jpeg,hb5jwmKj28aZcyXk6,hb5jwmKj28aZcyXk6,624,"Bombay Sapphire Tonic Dose (0,33l)",12245,Pack,pack-,Pack,,"0,33l",0.33
Bootsmann Gin (0.5l),https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_230121-0937_akRT8GFSjGemBo2qq-small.jpg,CyRWsWArm5fEN37um,CyRWsWArm5fEN37um,628,Bootsmann Gin (0.5l),12166,Fl,fl,Fl,,0.5l,0.5
Bosford Rosé Gin (0.7l),https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_220907-0736_9SkQ93uWRwYj8aDhD-small.jpg,NefZFgqj39hanEw3E,NefZFgqj39hanEw3E,641,Bosford Rosé Gin (0.7l),12095,Fl,fl,Fl,,0.7l,0.7
"Brick Gin (1,0l)",https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_230425-0654_st8HuJ2gEcCgHGgFZ-small.jpg,PigEc5KCjkqrF5FEY,PigEc5KCjkqrF5FEY,654,"Brick Gin (1,0l)",12241,Flasche,flasche,Flasche,,"1,0l",1.0
"Brick Gin Free - alkoholfrei (0,5l)",https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_250512-1032_xYJzDGdunTMQDvseE-small.jpeg,jANjAXQoPaxqgHL8F,jANjAXQoPaxqgHL8F,655,"Brick Gin Free - alkoholfrei (0,5l)",12242,Fl,fl,Fl,Vorbesteller | Vorbesteller,"0,5l",0.5
Brockmans Premium Gin (0.7l),https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_220610-1651_NXokM2pZPPef3zGS6-small.png,ErfD2uzMTuPvcMbnf,ErfD2uzMTuPvcMbnf,656,Brockmans Premium Gin (0.7l),12077,Fl,fl,Fl,,0.7l,0.7
Broker's London Dry Gin 47% (0.7l),https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_230201-2052_3jHxFtM6Ccr7sPoWL-small.jpg,Mu3mC2zQtyqLQ2Y3K,Mu3mC2zQtyqLQ2Y3K,657,Broker's London Dry Gin 47% (0.7l),12149,Fl,fl,Fl,,0.7l,0.7
Bulldog Gin (0.7l),https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_221205-1912_CqQzb32bxhC6bBBa4-small.jpg,mCbATcoG7ZeFdPZqp,mCbATcoG7ZeFdPZqp,670,Bulldog Gin (0.7l),12064,Fl,fl,Fl,,0.7l,0.7
"Caligo 1720 Dry Gin 0,5l",https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_230118-1540_rLwxmZ7kYnCTaf8f6-small.jpg,YPkWApDk8k4Dej9ev,YPkWApDk8k4Dej9ev,756,"Caligo 1720 Dry Gin 0,5l",12232,Flasche,flasche-,Flasche,,"0,5l",0.5
Cherryblossom Classic Gin (0.5l),https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_230201-2119_6z7yFkBtXLztKYJNJ-small.jpg,,,,,,,,,,,
Citadelle Gin (0.7l),https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_221205-1916_Z9ZReoMHD3hT4QM2k-small.jpg,,,,,,,,,,,
Copperhead Gin (0.5l),https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_230425-0654_WxT97YJMMwYtL6DFH-small.jpg,,,,,,,,,,,
Costoluto Wunderburg Orange,https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_221220-1345_a9xwKsRy3Bxg27STj-small.jpg,,,,,,,,,,,
Costoluto Wunderburg Pink Gin,https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_221220-1353_kDZZ2Le3APsJDcNe4-small.jpg,,,,,,,,,,,
Crafters Gin (0.7l),https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_230425-0655_96aTKqMJnnGa67794-small.jpg,,,,,,,,,,,
DOL Gin (0.5l),https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_230425-0655_DqRxtBYtwyxonhmBX-small.jpg,,,,,,,,,,,
Delirium Pfalz Gin (0.5l),https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_230425-0655_x7Egb6Wz3tTrbMwCT-small.jpg,,,,,,,,,,,
Dictador Colombian Orthodoxy Aged (0.7l),https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_221205-1918_jCxzukJ9pvX2uYoRJ-small.jpg,,,,,,,,,,,
Dictador Colombian Treasure Aged (0.7l),https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_230425-0656_fA6CxuFx8bzGijEds-small.jpg,,,,,,,,,,,
Dreyberg Red Berry Gin (0.7l),https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_230425-0656_8iAZkKKJfkfkspbX5-small.jpg,FSqc7akHKhCkt5dLY,FSqc7akHKhCkt5dLY,1287,Dreyberg Red Berry Gin (0.7l),12087,Fl,fl,Fl,,0.7l,0.7
Drumshanbo Gunpowder Irish Gin (0.7l),https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_230425-0656_jJZ3FegtkCJoS7FJS-small.jpg,zC2wd4jrYE2dqMMcu,zC2wd4jrYE2dqMMcu,1289,Drumshanbo Gunpowder Irish Gin (0.7l),12129,Fl,fl,Fl,,0.7l,0.7
Edinburgh Gin (0.7l),https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_230425-0657_iybyPajPiuW9NGYfe-small.jpg,wGnxM9AZjWF2R9TWy,wGnxM9AZjWF2R9TWy,1310,Edinburgh Gin (0.7l),12206,Fl,fl,Fl,,0.7l,0.7
"Elch Gin (0,5l)",https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_250521-0926_N6goiSvfdNAyN3dKt-small.jpeg,K6BWJs7ePcbg3rWxj,K6BWJs7ePcbg3rWxj,1334,"Elch Gin                 (0,5l)",12251,Fl,fl,Fl,Vorbesteller | Vorbesteller,"0,5l",0.5
Elephant London Dry Gin (0.5l),https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_221205-1927_Fiwj82CJkkZwAY4LY-small.jpg,cba9ftEAjK8buEcgh,cba9ftEAjK8buEcgh,1357,Elephant London Dry Gin (0.5l),12029,Fl,fl,Fl,,0.5l,0.5
Elephant Sloe Gin (0.5l),https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_230425-0657_6Qy2ZuBHspsNTbSoG-small.jpg,pDHBjgdPAeJXTusBa,pDHBjgdPAeJXTusBa,1358,Elephant Sloe Gin (0.5l),12030,Fl,fl,Fl,,0.5l,0.5
Elephant Strength London Dry Gin (0.5l),https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_230425-0658_svTPYCSdDmLfBPkTo-small.jpg,77QGCD4FNpFvjFEey,77QGCD4FNpFvjFEey,1359,Elephant Strength London Dry Gin (0.5l),12031,Fl,fl,Fl,,0.5l,0.5
Etsu Japanese Handcrafted Gin (0.7l),https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_230425-0658_envo9For2PhgtjngA-small.jpg,tbNt3CE5Ao8MTeAEy,tbNt3CE5Ao8MTeAEy,1394,Etsu Japanese Handcrafted Gin (0.7l),12002,Fl,fl,Fl,,0.7l,0.7
Everleaf Forest - Marine,https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_250521-0921_ywyGfKS2oyivD3Rii-small.jpeg,Zc8ANyteGBxmKe4PX,Zc8ANyteGBxmKe4PX,1395,Everleaf Forest - Marine,12252,Fl,fl,Fl,Vorbesteller | Vorbesteller,,
Ferdinand's Saar Dry Gin (0.5l),https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_230425-0659_bcXLEGwepHA7AZtFR-small.jpg,EeRanrPamJoQ35NEC,EeRanrPamJoQ35NEC,1450,Ferdinand's Saar Dry Gin (0.5l),12055,Fl,fl,Fl,,0.5l,0.5
"Ferdinand's Saar Quince 0,5l",https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_221221-1750_gHT5pwSkcgSeLw22M-small.jpg,NK3HmLs9LTeTSq54z,NK3HmLs9LTeTSq54z,1451,"Ferdinand's Saar Quince 0,5l",12225,Flasche,flasche,Flasche,,"0,5l",0.5
