Artikelname,BildURL,data_id,data_productid,data_index,title_attribute,ref,unit_title,unit_value,unit_label,tags,volume_raw,volume_liters
Goldberg Tonic Water (1l),https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_220815-0950_dnako92XxYRcpLNFR-small.jpg,d6zYRsXLhbPixwCaW,d6zYRsXLhbPixwCaW,1829,Goldberg Tonic Water (1l),4069,Ki (12 Fl),ki,Ki (12 Fl),,1l,1
"Goldberg Wild Berry 0,2l",https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_230126-1040_L5CGqsocRhi7SMpbN-small.jpg,nbFT2L4ufXMEGMhrK,nbFT2L4ufXMEGMhrK,1830,"Goldberg Wild Berry 0,2l",4121,Kiste,kiste,Kiste,,"0,2l",0.2
"Goldberg Wild Berry PET (1,0l)",https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_230329-1142_gNZspCa9rcHtDdeae-small.jpg,CSKaqwcdw6aexHTjL,CSKaqwcdw6aexHTjL,1831,"Goldberg Wild Berry PET (1,0l)",4127,Kiste,kiste-,Kiste,,"1,0l",1.0
Goldberg Yuzu Tonic (0.2l),https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_220815-0952_Yzut6ZQXXAhLhTK24-small.jpg,xSSptpX5gnCsHRk2N,xSSptpX5gnCsHRk2N,1832,Goldberg Yuzu Tonic (0.2l),4044,Ki (24 Fl),ki,Ki (24 Fl),,0.2l,0.2
Le Tribute Tonic Water (0.2l),https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_230422-0933_3iogwYhuzQbgKHc7L-small.png,y3tZv39CktmpEdJvk,y3tZv39CktmpEdJvk,2527,Le Tribute Tonic Water (0.2l),4058,Ki (24 Fl),ki,Ki (24 Fl),,0.2l,0.2
Lemon Soda (0.33l),https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_220822-0351_L69hH6HDHgrRrrt5x-small.png,KttQXjbMXuWJCSF4S,KttQXjbMXuWJCSF4S,2545,Lemon Soda (0.33l),4055,Ki (24 Fl),ki,Ki (24 Fl),,0.33l,0.33
Mojito Soda (0.33l),https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_220822-0341_3tkH8zWqNZ5Tq23hE-small.png,GwcDoYo7EFYWt5gBA,GwcDoYo7EFYWt5gBA,2951,Mojito Soda (0.33l),4056,Ki (24 Fl),ki,Ki (24 Fl),,0.33l,0.33
"Monaco Basil Bergamot ""APERO"" (24x0,23l)",https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_240820-0752_atjpGQdDdSPNcBtrd-small.jpeg,srQg3WErRsmZ3abh8,srQg3WErRsmZ3abh8,2957,"Monaco Basil Bergamot ""APERO""                            (24x0,23l)",4137,Ki,ki,Ki,,"0,23l",0.23
"Monaco Bitter Lemon (0,75l)",https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_230523-1154_eDypEwPM5nhaBgDy4-small.jpg,mbHXkDt729FizCbeJ,mbHXkDt729FizCbeJ,2958,"Monaco Bitter Lemon (0,75l)",4129,Kiste,kiste-,Kiste,,"0,75l",0.75
Monaco Bitter Lemon (0.23l),https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_230422-0934_fCpErbJ2rLbeb3fAT-small.png,TNjJGdEqMjWsFyyhF,TNjJGdEqMjWsFyyhF,2959,Monaco Bitter Lemon (0.23l),4046,Ki (24 Fl),ki,Ki (24 Fl),,0.23l,0.23
Monaco Ginger Ale (0.23l),https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_230422-0934_MS34cveFjQCKyCZNZ-small.jpg,DR9LnB67nbRw5ZChw,DR9LnB67nbRw5ZChw,2962,Monaco Ginger Ale (0.23l),4047,Ki (24 Fl),ki,Ki (24 Fl),,0.23l,0.23
Monaco Ginger Beer (0.75l),https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_230422-0956_8Bo9GnrnHAwGS6RAy-small.jpg,3cbuGsJAT66XBeSHk,3cbuGsJAT66XBeSHk,2963,Monaco Ginger Beer (0.75l),4109,Ki (12 Fl),ki,Ki (12 Fl),,0.75l,0.75
Monaco Golden Extra Dry Tonic (0.23l),https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_230422-0955_f4KuSycMTGM4MQJ7j-small.jpg,aYWxXCvjjeEhwnGow,aYWxXCvjjeEhwnGow,2964,Monaco Golden Extra Dry Tonic (0.23l),4094,Ki (24 Fl),ki,Ki (24 Fl),,0.23l,0.23
