Artikelname,BildURL,data_id,data_productid,data_index,title_attribute,ref,unit_title,unit_value,unit_label,tags,volume_raw,volume_liters
Lantenhammer Schlehengeist (0.5l),https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_230505-0719_QepCc4k94k8MEMowa-small.jpg,QDNmK7SH75QvHXF3L,QDNmK7SH75QvHXF3L,2487,Lantenhammer Schlehengeist (0.5l),18075,Fl,fl,Fl,,0.5l,0.5
Lantenhammer Waldhimbeergeist (0.5l),https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_250521-0739_9j6E5wvxat6ovD22b-small.jpeg,2AQi5jNxxMriK9b5k,2AQi5jNxxMriK9b5k,2488,Lantenhammer Waldhimbeergeist (0.5l),18024,Fl,fl,Fl,Vorbesteller | Vorbesteller,0.5l,0.5
Lantenhammer Wildkirschbrand (0.5l),https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_230505-0720_yXWB9ixyFsSzNvSQg-small.jpg,FLcrybL8yHeYTXwmi,FLcrybL8yHeYTXwmi,2490,Lantenhammer Wildkirschbrand (0.5l),18025,Fl,fl,Fl,,0.5l,0.5
Lantenhammer Williamsbirne (0.5l),https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_230505-0720_fmFqxFYDAzhsBGStD-small.jpg,4fnwd2hQgeYTKJxiq,4fnwd2hQgeYTKJxiq,2491,Lantenhammer Williamsbirne (0.5l),18026,Fl,fl,Fl,,0.5l,0.5
"Markus Meier - Grappa (0,5l)",https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_240402-1018_EgXYfjzjC7ntYyxk6-small.jpeg,XaGwSzJQT9xWPa98r,XaGwSzJQT9xWPa98r,2760,"Markus Meier - Grappa (0,5l)",19078,Fl,fl,Fl,,"0,5l",0.5
"Markus Meier - Haselnuss (0,5l)",https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_240402-1018_jBLqPJicDW4mGxW6w-small.jpeg,EPXdQ9bzpt8fqHxwM,EPXdQ9bzpt8fqHxwM,2762,"Markus Meier - Haselnuss (0,5l)",19079,Fl,fl,Fl,,"0,5l",0.5
Markus Meier - Mirabelle (0.5l),https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_231208-0836_fnyayuFLCAtbWgHtu-small.jpeg,LxjH2eToQNKf6Xsef,LxjH2eToQNKf6Xsef,2770,Markus Meier - Mirabelle (0.5l),18086,Flasche,flasche,Flasche,,0.5l,0.5
Morand Apricotine (0.7l),https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_230505-0720_4rGfTcwhA4YQFAaT8-small.jpg,G8nmNfBhuM73Awxgs,G8nmNfBhuM73Awxgs,3170,Morand Apricotine (0.7l),18011,Fl,fl,Fl,,0.7l,0.7
Morand Framboise (0.7l),https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_230505-0720_vd5Fn66p2CHLQptKE-small.jpg,gYZqwTdBHB7mHZDC5,gYZqwTdBHB7mHZDC5,3171,Morand Framboise (0.7l),18012,Fl,fl,Fl,,0.7l,0.7
Morand Kirsch (0.7l),https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_230505-0720_CLbF7L7eFDamKqzpQ-small.jpg,BCzouzjygnxAHSABJ,BCzouzjygnxAHSABJ,3172,Morand Kirsch (0.7l),18013,Fl,fl,Fl,,0.7l,0.7
Morand Mirabelle (0.7l),https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_230505-0721_8aqM3n65sCF8qDJGz-small.jpg,SMjdzoeJH6NDHxr5t,SMjdzoeJH6NDHxr5t,3173,Morand Mirabelle (0.7l),18014,Fl,fl,Fl,,0.7l,0.7
Morand Williamine (0.7l),https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_230505-0721_ncRqw3fu32LBip2E4-small.jpg,aRno3voLBjhvA3Pr7,aRno3voLBjhvA3Pr7,3174,Morand Williamine (0.7l),18015,Fl,fl,Fl,,0.7l,0.7
Mühlenschnaps Altes Pflümli (0.7l),https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_231206-1605_RRjRSgTf589eCD38D-small.jpeg,poZEJD4cZKAmw2sxt,poZEJD4cZKAmw2sxt,3215,Mühlenschnaps Altes Pflümli (0.7l),18076,Fl,fl,Fl,,0.7l,0.7
Mühlenschnaps Haselnuss (0.7l),https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_230505-0721_7qHoqK4duWs3zGaw3-small.jpg,oFTN7c6NvqNx4dWAJ,oFTN7c6NvqNx4dWAJ,3216,Mühlenschnaps Haselnuss (0.7l),18063,Fl,fl,Fl,,0.7l,0.7
Mühlenschnaps Marille (0.7l),https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_230505-0722_a78PLqDaEX8aBTwRY-small.jpg,L2tGjADnRsqbd6Yj9,L2tGjADnRsqbd6Yj9,3217,Mühlenschnaps Marille (0.7l),18064,Fl,fl,Fl,,0.7l,0.7
Mühlenschnaps Williamsbirne (0.7l),https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_230505-0722_mW8GDGnMw4noo3inu-small.jpg,iM6pvYmDJ6uQ4imiY,iM6pvYmDJ6uQ4imiY,3218,Mühlenschnaps Williamsbirne (0.7l),18062,Fl,fl,Fl,,0.7l,0.7
Pircher Obstler (0.7l),https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_230505-0723_4fx4NtzYvpZpzfyHe-small.jpg,d8Q7DaG4wYTsx5ZoZ,d8Q7DaG4wYTsx5ZoZ,3498,Pircher Obstler (0.7l),18003,Fl,fl,Fl,,0.7l,0.7
Pircher Williamsbirne (0.7l),https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_230419-1208_jebHnBEJw8x5Qyehy-small.jpg,Fdqrz9MPcXAL6fJPn,Fdqrz9MPcXAL6fJPn,3499,Pircher Williamsbirne (0.7l),18001,Fl,fl,Fl,,0.7l,0.7
Pircher Williamsbirne (1l),https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_230108-1733_4qbRsJouxTmDkMK26-small.jpg,9YzvvzzkiFCY8cT2k,9YzvvzzkiFCY8cT2k,3500,Pircher Williamsbirne (1l),18002,Fl,fl,Fl,,1l,1
Pisco Control (0.7l),https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_230505-0723_vg6sc6xFAm4yByT8R-small.jpg,ndRm4HFYkB6KFhqwu,ndRm4HFYkB6KFhqwu,3502,Pisco Control (0.7l),18010,Fl,fl,Fl,,0.7l,0.7
Prinz Alte Erdbeere (1l),https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_250520-1503_vyeW2mR5T4ddKCoFk-small.jpeg,GpfqBKByS9mYeBRZs,GpfqBKByS9mYeBRZs,3567,Prinz Alte Erdbeere                (1l),18093,Fl,fl,Fl,,1l,1
Prinz Alte Haselnuss (1l),https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_250520-1506_y8qXRT436fNYoL3zf-small.jpeg,avMtL23bbr94LSzCR,avMtL23bbr94LSzCR,3568,Prinz Alte Haselnuss               (1l),18091,Fl,fl,Fl,,1l,1
Prinz Alte Marille (1l),https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_250520-1509_WjamSrfbZThMgmL7M-small.jpeg,xNpuSXNH5mMYhYKTg,xNpuSXNH5mMYhYKTg,3569,Prinz Alte Marille                 (1l),18092,Fl,fl,Fl,,1l,1
Roner Apricó (0.7l),https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_230505-0724_SeAAYJedQw67ymbgT-small.jpg,9pkkeATdovWnHjoPA,9pkkeATdovWnHjoPA,3857,Roner Apricó (0.7l),18005,Fl,fl,Fl,,0.7l,0.7
Roner Marille (0.7l),https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_230505-0724_j2xSxYQes4eCjzoyY-small.jpg,xDBAmncoPekgYkatc,xDBAmncoPekgYkatc,3860,Roner Marille (0.7l),18006,Fl,fl,Fl,,0.7l,0.7
Roner Williamsbirne (0.7l),https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_230505-0724_NgCjjfpDx6T6Wkuna-small.jpg,vLCTegrfYrY63TsCF,vLCTegrfYrY63TsCF,3861,Roner Williamsbirne (0.7l),18004,Fl,fl,Fl,,0.7l,0.7
Schladerer Kirschwasser (0.7l),https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_230505-0724_bDAtxrZPAHDWQFRo2-small.jpg,xaMThaGkHXvjJnog9,xaMThaGkHXvjJnog9,4000,Schladerer Kirschwasser (0.7l),18016,Fl,fl,Fl,,0.7l,0.7
Schladerer Milde Goldaprikose (0.7l),https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_230505-0724_5Dvwtu7T8zSW6kRfF-small.jpg,umwaAjhmip638KXFs,umwaAjhmip638KXFs,4001,Schladerer Milde Goldaprikose (0.7l),18067,Fl,fl,Fl,,0.7l,0.7
Schladerer Milde Williamsbirne (0.7l),https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_230505-0725_RWyLDH3bS8BRoDgsY-small.jpg,SN4mHvDsjpXLTzgGi,SN4mHvDsjpXLTzgGi,4002,Schladerer Milde Williamsbirne (0.7l),18065,Fl,fl,Fl,,0.7l,0.7
Schladerer Milder Bergapfel (0.7l),https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_230505-0725_idsJ9qNqCpa7eHpxy-small.jpg,Z3eyAfS6z3EGCb5S4,Z3eyAfS6z3EGCb5S4,4003,Schladerer Milder Bergapfel (0.7l),18066,Fl,fl,Fl,,0.7l,0.7
Schladerer Mirabell (0.7l),https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_230413-1155_kxLmysbGRMCnkGTrN-small.png,Nx7i48daLHSbAu8Hc,Nx7i48daLHSbAu8Hc,4004,Schladerer Mirabell (0.7l),18017,Fl,fl,Fl,,0.7l,0.7
Schladerer Obstwasser (0.7l),https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_230505-0725_e8H3vXzArfkQWnqJB-small.jpg,Bd3f7QCZScYue6fBv,Bd3f7QCZScYue6fBv,4005,Schladerer Obstwasser (0.7l),18018,Fl,fl,Fl,,0.7l,0.7
