Artikelname,BildURL,data_id,data_productid,data_index,title_attribute,ref,unit_title,unit_value,unit_label,tags,volume_raw,volume_liters
Osborne Veterano (1l),https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_230422-0901_G2vAXkcAAayaBFGpA-small.jpg,5eEwnywN6pyuwApNT,5eEwnywN6pyuwApNT,3374,Osborne Veterano (1l),11044,Fl,fl,Fl,,1l,1
Otard Extra (0.7l),https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_231206-1353_ggreq3pbmpb5R8vW7-small.jpeg,K93uomB7doKCrzH4q,K93uomB7doKCrzH4q,3375,Otard Extra (0.7l),11030,Fl,fl,Fl,,0.7l,0.7
Otard XO Gold (0.7l),https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_231206-1355_cqftinurK38CEcrkr-small.jpeg,vvXq6Lpc7cYJM53Tx,vvXq6Lpc7cYJM53Tx,3376,Otard XO Gold (0.7l),11029,Fl,fl,Fl,,0.7l,0.7
Remy Martin 1738 (0.7l),https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_230530-1355_uwa49PuBjbJgE4qYT-small.jpeg,AEm3sfnDCmstn8kEc,AEm3sfnDCmstn8kEc,3724,Remy Martin 1738 (0.7l),11012,Fl,fl,Fl,,0.7l,0.7
Remy Martin Louis XIII (0.7l),https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_231206-1355_pxMesNTFXc7a2Zpa7-small.jpeg,jaCfPRgadkNnzL4TF,jaCfPRgadkNnzL4TF,3725,Remy Martin Louis XIII (0.7l),11013,Fl,fl,Fl,,0.7l,0.7
Remy Martin VSOP (0.7l),https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_231206-1356_fAgAeWrE5hWaJe27n-small.jpeg,2khr4pER4eWinpSDt,2khr4pER4eWinpSDt,3726,Remy Martin VSOP (0.7l),11011,Fl,fl,Fl,,0.7l,0.7
Remy Martin XO Excellence (0.7l),https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_231206-1356_4W5Qpmc3aRrkkeB6g-small.jpeg,bDCmNQivEsRosN7NN,bDCmNQivEsRosN7NN,3727,Remy Martin XO Excellence (0.7l),11014,Fl,fl,Fl,,0.7l,0.7
Samalens Vieille Relique 15 Jahre (0.7l),https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_231206-1357_SQiBAYm3f2TibtGh2-small.jpeg,3oKFfJHQzdcN2aybu,3oKFfJHQzdcN2aybu,3911,Samalens Vieille Relique 15 Jahre (0.7l),11038,Fl,fl,Fl,,0.7l,0.7
Samalens XO 12 J. Holzkiste (0.7l),https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_231206-1358_iEnKc7JmsDQYCajBi-small.jpeg,YKMwWeJk5pCPmkJ7k,YKMwWeJk5pCPmkJ7k,3912,Samalens XO 12 J. Holzkiste (0.7l),11039,Fl,fl,Fl,,0.7l,0.7
Soberano Solera Reserva (0.7l),https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_231206-1358_ky5riTJuneLEdnXhF-small.jpeg,b5MaBfyZnbtwAtvD3,b5MaBfyZnbtwAtvD3,4162,Soberano Solera Reserva (0.7l),11064,Fl,fl,Fl,,0.7l,0.7
Torres 10 Gran Reserva (0.7l),https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_231206-1359_u7TZTSs2BXpgQoo6J-small.jpeg,PymySxqqS6R4RCuR7,PymySxqqS6R4RCuR7,4476,Torres 10 Gran Reserva (0.7l),11048,Fl,fl,Fl,,0.7l,0.7
Torres 15 Reserva Privada (0.7l),https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_231206-1359_foQpsttEAGfixAqiR-small.jpeg,gkTanobeuambxZeSd,gkTanobeuambxZeSd,4477,Torres 15 Reserva Privada (0.7l),11049,Fl,fl,Fl,,0.7l,0.7
Torres 20 Hors d'Age Imperial (0.7l),https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_231206-1359_sbHT3a6dwGyJrLH34-small.jpeg,Y6XtajS4rnngiEi3C,Y6XtajS4rnngiEi3C,4478,Torres 20 Hors d'Age Imperial (0.7l),11050,Fl,fl,Fl,,0.7l,0.7
Vecchia Romagna Nera (0.7l),https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_231206-1400_QHqtfJ4mTyGkZEh9A-small.jpeg,A2iFXtz23Dg8kwWrz,A2iFXtz23Dg8kwWrz,4607,Vecchia Romagna Nera (0.7l),11051,Fl,fl,Fl,,0.7l,0.7
