Artikelname,BildURL,data_id,data_productid,data_index,title_attribute,ref,unit_title,unit_value,unit_label,tags,volume_raw,volume_liters
Giffard Sirup Holunderblüte (1l),https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_220907-0742_dpfYG7dGdCtsNiz4A-small.jpg,RFfDfo9SRSWsQsnQo,RFfDfo9SRSWsQsnQo,1746,Giffard Sirup Holunderblüte (1l),23181,Fl,fl,Fl,,1l,1
Giffard Sirup Honig (1l),https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_230425-1229_opRMqRbLqkxSCWCGk-small.jpg,yWkcrjWJQYdx9o4bH,yWkcrjWJQYdx9o4bH,1747,Giffard Sirup Honig (1l),23182,Fl,fl,Fl,,1l,1
Giffard Sirup Ingwer (1l),https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_221128-2109_GNdF8wsRr3TK6PXch-small.jpg,Cunde8DzQmPyc9rdc,Cunde8DzQmPyc9rdc,1748,Giffard Sirup Ingwer (1l),23183,Fl,fl,Fl,,1l,1
Giffard Sirup Jasmin (1l),https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_230425-1230_LMa2jTDvvJAjAsv8g-small.jpg,ic6Dpzuugp97DJR3Z,ic6Dpzuugp97DJR3Z,1749,Giffard Sirup Jasmin (1l),23185,Fl,fl,Fl,,1l,1
Giffard Sirup Kirsche (1l),https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_221128-2045_ECNQA6WYmqpLQFpeH-small.jpg,EvG53W9g7hrTyWXTE,EvG53W9g7hrTyWXTE,1750,Giffard Sirup Kirsche (1l),23186,Fl,fl,Fl,,1l,1
Giffard Sirup Kiwi (1l),https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_221228-0643_SHjTjQSMdbmRqAqze-small.jpg,NwMSMfbdXzAPLP3bH,NwMSMfbdXzAPLP3bH,1751,Giffard Sirup Kiwi (1l),23187,Fl,fl,Fl,,1l,1
Giffard Sirup Kokos (1l),https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_221128-2046_5f6c6Q4abdRtE6Ppt-small.jpg,ziERBkECtTiwnT2Q3,ziERBkECtTiwnT2Q3,1752,Giffard Sirup Kokos (1l),23188,Fl,fl,Fl,,1l,1
Giffard Sirup Lebkuchen (1l),https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_230807-1125_msGykqcheExQtjSdg-small.jpeg,nox7XEeQZgSbZvoEL,nox7XEeQZgSbZvoEL,1753,Giffard Sirup Lebkuchen (1l),23216,Fl,fl,Fl,,1l,1
Giffard Sirup Lemongrass (1l),https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_230807-1125_BSNkCSYgJShdWetNj-small.jpeg,t8A4snraM4zq85Fu5,t8A4snraM4zq85Fu5,1754,Giffard Sirup Lemongrass (1l),23189,Fl,fl,Fl,,1l,1
Giffard Sirup Litschi (1l),https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_221128-2047_KwhXJz8MFy5grtzJd-small.jpg,xiy5EqtEnidRZE7Pm,xiy5EqtEnidRZE7Pm,1755,Giffard Sirup Litschi (1l),23210,Fl,fl,Fl,,1l,1
