Artikelname,BildURL,data_id,data_productid,data_index,title_attribute,ref,unit_title,unit_value,unit_label,tags,volume_raw,volume_liters
Cinzano Extra Dry (0.75l),https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_230818-1144_ttX63M9ZaJPeAFC5C-small.jpeg,,,,,,,,,,,
Cinzano Rosso (0.75l),https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_230201-2122_qjhLCPdaBGNAud6ya-small.png,,,,,,,,,,,
Cocchi Vermouth di Torino (0.75l),https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_231206-1222_TT5NLdaePXajWtaKr-small.jpeg,,,,,,,,,,,
Cynar Bitter (0.7l),https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_221128-2059_BvzyHePiCBLicfywm-small.jpg,,,,,,,,,,,
Cynar Bitter (1l),https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_231206-1223_Mzgrr9bibJo5Y955y-small.jpeg,,,,,,,,,,,
Deja-Vu Oriental Aperitif (0.7l),https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_221205-1927_p73JCmNcEBEYJjxFM-small.jpg,,,,,,,,,,,
Doornkaat (0.7l),https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_231206-1224_87R2pNYGgxMMgfY7F-small.jpeg,cXaGfMfpQmG8i5mNZ,cXaGfMfpQmG8i5mNZ,1271,Doornkaat (0.7l),2068,Fl,fl,Fl,,0.7l,0.7
Drapo Bianco (0.75l),https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_231206-1224_BSopo4RWfhQiXcMmr-small.jpeg,FhctWSNpgXCgfX8HG,FhctWSNpgXCgfX8HG,1279,Drapo Bianco (0.75l),2038,Fl,fl,Fl,,0.75l,0.75
Drapo Dry (0.75l),https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_231206-1226_s4APRMy8cJAL2FnmY-small.jpeg,ddL8auRABwnNdGFG7,ddL8auRABwnNdGFG7,1280,Drapo Dry (0.75l),2039,Fl,fl,Fl,,0.75l,0.75
Drapo Rose (0.75l),https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_231206-1226_vXEwgcrs3nsWphujy-small.jpeg,cm2NKEuLkuYoonBfe,cm2NKEuLkuYoonBfe,1281,Drapo Rose (0.75l),2040,Fl,fl,Fl,,0.75l,0.75
